timestamp,open,high,low,close,volume
2025-01-15 15:05:00,19336.87,19352.7,19328.67,19343.07,493483
2025-01-15 15:10:00,19343.65,19371.42,19343.65,19370.42,1113045
2025-01-15 15:15:00,19373.68,19373.68,19359.93,19369.86,332925
2025-01-15 15:20:00,19368.71,19410.43,19368.71,19397.94,1173133
2025-01-15 15:25:00,19400.76,19400.76,19322.22,19348.8,1830209
2025-01-15 15:30:00,19347.9,19375.3,19347.9,19365.95,852857
2025-01-16 09:15:00,19365.19,19395.84,19364.47,19367.86,383816
2025-01-16 09:20:00,19367.17,19367.74,19339.07,19362.09,500936
2025-01-16 09:25:00,19361.87,19380.68,19353.15,19363.96,377512
2025-01-16 09:30:00,19363.59,19363.59,19317.01,19327.66,1403548
2025-01-16 09:35:00,19328.42,19335.09,19322.78,19323.47,433382
2025-01-16 09:40:00,19322.57,19341.87,19311.6,19330.34,500429
2025-01-16 09:45:00,19330.55,19369.66,19330.55,19357.77,1063654
2025-01-16 09:50:00,19354.37,19354.37,19343.51,19347.9,557336
2025-01-16 09:55:00,19349.55,19349.55,19322.88,19332.7,685230
2025-01-16 10:00:00,19335.09,19335.09,19305.29,19323.32,518557
2025-01-16 10:05:00,19323.78,19359.9,19323.78,19340.46,705589
2025-01-16 10:10:00,19342.04,19364.8,19336.73,19346.75,421226
2025-01-16 10:15:00,19344.98,19344.98,19336.76,19337.15,496771
2025-01-16 10:20:00,19340.36,19349.62,19340.36,19346.55,486087
2025-01-16 10:25:00,19346.95,19358.47,19343.27,19348.39,299397
2025-01-16 10:30:00,19345.0,19371.43,19345.0,19365.22,657100
2025-01-16 10:35:00,19367.79,19368.81,19345.56,19352.94,545281
2025-01-16 10:40:00,19354.46,19354.46,19341.82,19347.26,386652
2025-01-16 10:45:00,19351.21,19361.75,19325.39,19340.59,409488
2025-01-16 10:50:00,19344.1,19344.1,19310.34,19315.8,839229
2025-01-16 10:55:00,19318.63,19323.65,19315.6,19321.2,378523
2025-01-16 11:00:00,19322.2,19348.73,19315.19,19325.87,360812
2025-01-16 11:05:00,19327.37,19334.52,19316.31,19326.05,254514
2025-01-16 11:10:00,19323.78,19327.02,19307.28,19322.3,339145
2025-01-16 11:15:00,19321.71,19321.71,19293.46,19299.66,787359
2025-01-16 11:20:00,19305.94,19305.94,19290.45,19292.61,417317
2025-01-16 11:25:00,19288.97,19292.47,19280.75,19286.96,384206
2025-01-16 11:30:00,19287.62,19287.62,19265.16,19273.83,562156
2025-01-16 11:35:00,19273.75,19285.31,19261.95,19271.23,311821
2025-01-16 11:40:00,19273.02,19293.85,19273.02,19277.9,408524
2025-01-16 11:45:00,19278.31,19318.53,19278.31,19308.43,975272
2025-01-16 11:50:00,19310.99,19330.79,19289.55,19311.6,325280
2025-01-16 11:55:00,19311.64,19339.42,19293.47,19316.1,356686
2025-01-16 12:00:00,19317.73,19317.73,19304.57,19314.95,277187
2025-01-16 12:05:00,19315.72,19315.72,19276.86,19284.08,983152
2025-01-16 12:10:00,19283.46,19287.25,19270.79,19283.71,258645
2025-01-16 12:15:00,19282.8,19294.66,19272.11,19284.83,276518
2025-01-16 12:20:00,19287.52,19339.69,19287.52,19325.19,1207992
2025-01-16 12:25:00,19326.5,19341.51,19302.55,19321.76,331318
2025-01-16 12:30:00,19323.86,19336.65,19304.94,19327.23,379707
2025-01-16 12:35:00,19329.87,19329.87,19322.01,19326.73,261917
2025-01-16 12:40:00,19325.63,19325.63,19307.14,19307.27,711602
2025-01-16 12:45:00,19306.7,19331.61,19306.7,19327.18,722472
2025-01-16 12:50:00,19326.46,19353.25,19326.46,19340.74,571221
2025-01-16 12:55:00,19342.91,19368.9,19341.34,19355.05,589033
2025-01-16 13:00:00,19355.24,19355.24,19323.97,19338.73,636584
2025-01-16 13:05:00,19339.12,19372.16,19339.12,19364.46,859433
2025-01-16 13:10:00,19362.24,19362.24,19335.9,19337.96,877656
2025-01-16 13:15:00,19339.7,19359.01,19335.14,19349.58,525326
2025-01-16 13:20:00,19351.39,19393.65,19351.39,19392.09,1255708
2025-01-16 13:25:00,19393.28,19393.28,19367.3,19371.6,734535
2025-01-16 13:30:00,19371.95,19376.02,19358.77,19359.94,526051
2025-01-16 13:35:00,19362.14,19365.77,19352.65,19362.09,300916
2025-01-16 13:40:00,19361.98,19361.98,19342.0,19352.38,479900
2025-01-16 13:45:00,19355.38,19355.38,19296.78,19322.86,950280
2025-01-16 13:50:00,19324.37,19335.8,19314.95,19324.34,285381
2025-01-16 13:55:00,19321.67,19321.67,19286.88,19304.26,727887
2025-01-16 14:00:00,19303.97,19323.52,19303.97,19313.49,470790
2025-01-16 14:05:00,19314.18,19314.18,19286.17,19296.23,663362
2025-01-16 14:10:00,19294.76,19334.53,19294.76,19325.83,960624
2025-01-16 14:15:00,19328.11,19328.11,19308.05,19310.42,623715
2025-01-16 14:20:00,19306.26,19321.56,19295.44,19304.19,405744
2025-01-16 14:25:00,19305.88,19342.31,19305.88,19319.86,639666
2025-01-16 14:30:00,19321.31,19321.31,19295.86,19296.43,838794
2025-01-16 14:35:00,19292.24,19317.08,19292.24,19300.99,378297
2025-01-16 14:40:00,19301.21,19341.78,19301.21,19325.81,901710
2025-01-16 14:45:00,19324.89,19324.89,19272.86,19294.66,1085570
2025-01-16 14:50:00,19297.64,19308.87,19287.84,19298.51,383616
2025-01-16 14:55:00,19296.75,19313.25,19296.2,19303.68,429419
2025-01-16 15:00:00,19305.37,19332.35,19305.37,19318.54,712160
2025-01-16 15:05:00,19320.64,19320.64,19276.51,19295.33,970730
2025-01-16 15:10:00,19294.5,19297.72,19248.28,19269.96,1057665
2025-01-16 15:15:00,19272.69,19286.4,19268.11,19280.41,630268
2025-01-16 15:20:00,19279.54,19293.45,19278.54,19286.29,500420
2025-01-16 15:25:00,19289.1,19301.32,19284.04,19291.13,472795
2025-01-16 15:30:00,19296.61,19305.24,19290.95,19297.57,524063
2025-01-17 09:15:00,19299.53,19309.18,19280.06,19285.51,697519
2025-01-17 09:20:00,19286.8,19313.64,19285.03,19289.76,454889
2025-01-17 09:25:00,19288.77,19303.52,19283.45,19294.96,479378
2025-01-17 09:30:00,19298.87,19298.87,19273.45,19282.91,678283
2025-01-17 09:35:00,19284.78,19316.72,19284.78,19314.94,1253339
2025-01-17 09:40:00,19313.97,19335.03,19313.97,19323.79,557351
2025-01-17 09:45:00,19326.95,19326.95,19301.47,19302.26,899081
2025-01-17 09:50:00,19302.49,19322.87,19302.49,19314.61,625467
2025-01-17 09:55:00,19316.03,19316.03,19286.71,19296.66,759335
2025-01-17 10:00:00,19295.8,19325.13,19292.98,19311.52,661479
2025-01-17 10:05:00,19309.55,19338.2,19309.55,19333.38,825932
2025-01-17 10:10:00,19331.51,19331.51,19314.54,19317.75,655304
2025-01-17 10:15:00,19316.95,19350.91,19306.59,19336.34,718753
2025-01-17 10:20:00,19337.42,19347.99,19336.05,19344.44,454596
2025-01-17 10:25:00,19343.81,19362.8,19340.41,19360.11,633211
2025-01-17 10:30:00,19358.44,19397.96,19358.44,19396.23,1118792
2025-01-17 10:35:00,19394.22,19394.33,19389.71,19391.4,367311
2025-01-17 10:40:00,19394.08,19394.08,19370.49,19376.84,597240
2025-01-17 10:45:00,19376.59,19390.42,19349.4,19359.75,656624
2025-01-17 10:50:00,19355.62,19356.66,19332.21,19344.05,623024
2025-01-17 10:55:00,19344.03,19361.63,19339.87,19342.67,283000
2025-01-17 11:00:00,19341.8,19355.57,19341.8,19349.11,402686
2025-01-17 11:05:00,19349.54,19365.49,19345.62,19354.22,371342
2025-01-17 11:10:00,19353.03,19370.39,19353.03,19368.94,598476
2025-01-17 11:15:00,19371.66,19371.66,19364.29,19369.28,257972
2025-01-17 11:20:00,19368.95,19404.84,19368.95,19394.3,841743
2025-01-17 11:25:00,19393.86,19393.86,19387.54,19389.63,360375
2025-01-17 11:30:00,19388.97,19445.99,19388.97,19437.59,1381913
2025-01-17 11:35:00,19438.59,19464.08,19438.59,19450.09,544813
2025-01-17 11:40:00,19450.93,19450.93,19432.82,19433.45,642429
2025-01-17 11:45:00,19432.62,19432.62,19393.38,19412.63,741150
2025-01-17 11:50:00,19412.68,19433.52,19411.26,19422.28,477863
2025-01-17 11:55:00,19421.75,19428.32,19404.77,19418.07,349505
2025-01-17 12:00:00,19419.87,19451.04,19412.14,19431.55,568101
2025-01-17 12:05:00,19428.82,19459.0,19428.82,19440.51,461130
2025-01-17 12:10:00,19439.78,19446.8,19417.81,19439.27,279057
2025-01-17 12:15:00,19438.86,19444.64,19421.95,19424.4,600634
2025-01-17 12:20:00,19427.36,19427.36,19397.44,19397.48,885706
2025-01-17 12:25:00,19399.96,19405.75,19384.73,19389.24,444729
2025-01-17 12:30:00,19390.07,19413.87,19390.07,19405.06,623942
2025-01-17 12:35:00,19402.96,19414.92,19402.96,19409.13,346076
2025-01-17 12:40:00,19409.25,19409.25,19376.59,19386.9,775345
2025-01-17 12:45:00,19390.87,19391.27,19390.04,19390.21,328280
2025-01-17 12:50:00,19389.89,19402.65,19389.89,19397.21,415476
2025-01-17 12:55:00,19397.48,19397.48,19363.1,19381.77,614857
2025-01-17 13:00:00,19382.17,19389.44,19378.48,19384.61,317157
2025-01-17 13:05:00,19382.82,19402.76,19382.52,19385.72,276113
2025-01-17 13:10:00,19384.01,19384.01,19356.18,19366.79,697640
2025-01-17 13:15:00,19365.08,19377.89,19363.2,19373.06,398251
2025-01-17 13:20:00,19372.43,19396.42,19372.43,19382.67,477237
2025-01-17 13:25:00,19383.6,19404.25,19381.28,19401.1,685683
2025-01-17 13:30:00,19401.46,19421.86,19401.46,19419.61,686955
2025-01-17 13:35:00,19420.68,19420.68,19383.75,19395.06,829856
2025-01-17 13:40:00,19399.63,19399.63,19376.23,19377.72,659952
2025-01-17 13:45:00,19383.21,19392.65,19368.46,19387.5,481546
2025-01-17 13:50:00,19387.7,19411.08,19379.69,19397.12,477917
2025-01-17 13:55:00,19399.08,19415.43,19399.08,19406.65,475859
2025-01-17 14:00:00,19408.04,19479.08,19408.04,19476.49,1902552
2025-01-17 14:05:00,19478.78,19507.5,19478.78,19488.88,544429
2025-01-17 14:10:00,19491.1,19521.32,19491.1,19512.89,821184
2025-01-17 14:15:00,19511.77,19544.9,19511.77,19533.27,737995
2025-01-17 14:20:00,19537.49,19562.63,19534.29,19547.22,588388
2025-01-17 14:25:00,19550.48,19580.27,19539.97,19540.76,412913
2025-01-17 14:30:00,19542.82,19556.65,19542.82,19556.19,636628
2025-01-17 14:35:00,19557.66,19557.66,19523.57,19540.82,644504
2025-01-17 14:40:00,19541.67,19547.82,19528.94,19536.22,384662
2025-01-17 14:45:00,19536.66,19538.64,19497.29,19527.0,511755
2025-01-17 14:50:00,19528.68,19549.89,19524.71,19528.65,324473
2025-01-17 14:55:00,19529.19,19575.97,19529.19,19570.81,1426380
2025-01-17 15:00:00,19571.62,19571.62,19516.14,19533.78,1321463
2025-01-17 15:05:00,19533.83,19552.41,19533.83,19548.28,715034
2025-01-17 15:10:00,19547.99,19547.99,19513.77,19515.1,1275425
2025-01-17 15:15:00,19519.18,19519.18,19497.25,19505.15,611614
2025-01-17 15:20:00,19505.6,19549.27,19497.89,19527.89,1006349
2025-01-17 15:25:00,19527.29,19535.96,19493.2,19529.36,368592
2025-01-17 15:30:00,19529.98,19529.98,19504.29,19507.95,978415
2025-01-20 09:15:00,19505.65,19505.65,19481.58,19493.65,762008
2025-01-20 09:20:00,19495.91,19510.48,19494.6,19507.33,740680
2025-01-20 09:25:00,19507.62,19519.14,19478.6,19493.01,752901
2025-01-20 09:30:00,19492.58,19505.18,19488.76,19497.37,445802
2025-01-20 09:35:00,19496.73,19507.41,19472.76,19498.35,338450
2025-01-20 09:40:00,19495.26,19505.13,19485.73,19486.61,637395
2025-01-20 09:45:00,19490.76,19540.1,19490.76,19525.56,1377074
2025-01-20 09:50:00,19526.25,19552.39,19526.25,19538.15,628313
2025-01-20 09:55:00,19542.28,19542.28,19497.21,19498.88,1316689
2025-01-20 10:00:00,19498.61,19527.09,19498.61,19502.86,376993
2025-01-20 10:05:00,19504.11,19504.11,19476.26,19489.81,598397
2025-01-20 10:10:00,19491.66,19526.2,19484.54,19506.69,682880
2025-01-20 10:15:00,19508.02,19508.02,19488.85,19491.21,638768
2025-01-20 10:20:00,19490.53,19497.49,19479.44,19489.07,308814
2025-01-20 10:25:00,19485.59,19516.62,19485.59,19498.69,485441
2025-01-20 10:30:00,19503.77,19526.88,19503.77,19514.87,638363
2025-01-20 10:35:00,19513.6,19513.6,19492.39,19492.54,781305
2025-01-20 10:40:00,19498.22,19498.22,19470.41,19486.24,400123
2025-01-20 10:45:00,19485.24,19485.24,19477.43,19477.5,457174
2025-01-20 10:50:00,19480.71,19480.71,19450.12,19465.63,530306
2025-01-20 10:55:00,19467.16,19501.65,19467.16,19497.96,1011634
2025-01-20 11:00:00,19499.59,19514.2,19493.46,19505.93,437480
2025-01-20 11:05:00,19504.88,19504.88,19462.12,19482.15,809275
2025-01-20 11:10:00,19481.57,19502.94,19481.57,19500.11,672455
2025-01-20 11:15:00,19499.56,19545.4,19499.56,19541.78,1228120
2025-01-20 11:20:00,19542.36,19571.16,19535.26,19563.56,760698
2025-01-20 11:25:00,19563.38,19563.38,19518.82,19531.7,997120
2025-01-20 11:30:00,19530.83,19530.83,19519.95,19521.36,492601
2025-01-20 11:35:00,19519.62,19548.75,19519.62,19548.12,877887
2025-01-20 11:40:00,19546.59,19546.59,19512.91,19533.14,601502
2025-01-20 11:45:00,19534.27,19545.38,19531.4,19542.59,471800
2025-01-20 11:50:00,19541.1,19577.43,19541.1,19558.58,624771
2025-01-20 11:55:00,19556.24,19556.24,19538.13,19539.85,689083
2025-01-20 12:00:00,19540.15,19549.47,19535.68,19538.76,275620
2025-01-20 12:05:00,19534.11,19534.11,19475.63,19476.0,1724345
2025-01-20 12:10:00,19475.98,19475.98,19453.62,19453.67,775584
2025-01-20 12:15:00,19453.84,19453.84,19447.19,19448.28,377042
2025-01-20 12:20:00,19449.47,19449.47,19411.04,19422.23,864211
2025-01-20 12:25:00,19422.95,19460.03,19422.95,19457.06,1070987
2025-01-20 12:30:00,19454.34,19454.34,19412.63,19425.82,986352
2025-01-20 12:35:00,19425.42,19431.66,19409.58,19416.14,478356
2025-01-20 12:40:00,19417.52,19426.02,19406.42,19419.09,319530
2025-01-20 12:45:00,19419.97,19458.48,19419.97,19448.95,954239
2025-01-20 12:50:00,19447.29,19447.29,19412.37,19418.68,963834
2025-01-20 12:55:00,19419.56,19445.6,19419.56,19443.96,846186
2025-01-20 13:00:00,19445.9,19452.45,19440.23,19444.31,258238
2025-01-20 13:05:00,19442.24,19442.24,19413.46,19424.14,725461
2025-01-20 13:10:00,19419.99,19442.18,19419.99,19433.83,478334
2025-01-20 13:15:00,19437.59,19447.08,19436.02,19437.96,347499
2025-01-20 13:20:00,19438.63,19438.63,19420.26,19426.41,522487
2025-01-20 13:25:00,19425.44,19431.98,19425.44,19427.86,284227
2025-01-20 13:30:00,19426.81,19426.81,19413.99,19420.87,414769
2025-01-20 13:35:00,19421.19,19425.59,19406.91,19423.02,300794
2025-01-20 13:40:00,19425.23,19454.56,19425.23,19434.65,524463
2025-01-20 13:45:00,19431.45,19480.73,19431.45,19462.44,905247
2025-01-20 13:50:00,19461.59,19461.59,19429.25,19439.69,786740
2025-01-20 13:55:00,19443.2,19482.15,19443.2,19480.31,1208973
2025-01-20 14:00:00,19482.07,19482.07,19420.66,19440.56,1190073
2025-01-20 14:05:00,19442.13,19462.43,19429.57,19437.42,325693
2025-01-20 14:10:00,19438.29,19455.11,19438.29,19449.64,542489
2025-01-20 14:15:00,19450.3,19459.6,19441.91,19455.43,391598
2025-01-20 14:20:00,19454.44,19454.44,19435.06,19443.38,544612
2025-01-20 14:25:00,19442.19,19442.19,19437.51,19439.47,351837
2025-01-20 14:30:00,19441.18,19446.36,19422.73,19430.39,482935
2025-01-20 14:35:00,19429.25,19429.25,19411.45,19419.69,530572
2025-01-20 14:40:00,19420.29,19446.17,19420.29,19435.25,663135
2025-01-20 14:45:00,19435.57,19442.45,19435.57,19441.9,446555
2025-01-20 14:50:00,19446.55,19446.55,19417.8,19429.57,607560
2025-01-20 14:55:00,19429.23,19471.23,19429.23,19445.82,729310
2025-01-20 15:00:00,19448.3,19470.7,19448.3,19451.51,454066
2025-01-20 15:05:00,19453.01,19470.69,19453.01,19466.06,718209
2025-01-20 15:10:00,19465.81,19477.88,19465.81,19477.46,642694
2025-01-20 15:15:00,19474.81,19474.81,19444.41,19462.74,754243
2025-01-20 15:20:00,19462.63,19462.63,19439.8,19452.75,622886
2025-01-20 15:25:00,19454.66,19493.89,19454.66,19466.21,734534
2025-01-20 15:30:00,19463.61,19488.64,19463.61,19477.27,663404
2025-01-21 09:15:00,19479.05,19489.82,19452.58,19477.0,333247
2025-01-21 09:20:00,19479.85,19479.85,19477.95,19479.11,388424
2025-01-21 09:25:00,19479.32,19501.32,19479.32,19500.49,966217
2025-01-21 09:30:00,19502.44,19506.11,19488.15,19490.29,619586
2025-01-21 09:35:00,19490.58,19519.18,19484.25,19499.89,589994
2025-01-21 09:40:00,19501.1,19501.1,19483.85,19496.49,399682
2025-01-21 09:45:00,19499.67,19502.97,19489.93,19492.93,394531
2025-01-21 09:50:00,19489.62,19515.55,19489.62,19511.09,779447
2025-01-21 09:55:00,19509.46,19525.35,19509.46,19525.26,654568
2025-01-21 10:00:00,19527.92,19541.82,19527.92,19539.44,639399
2025-01-21 10:05:00,19542.5,19570.31,19542.5,19562.42,847803
2025-01-21 10:10:00,19559.42,19566.36,19552.13,19562.91,276080
2025-01-21 10:15:00,19566.25,19581.42,19566.25,19574.97,553939
2025-01-21 10:20:00,19569.47,19579.52,19569.47,19569.62,386090
2025-01-21 10:25:00,19570.95,19576.33,19562.71,19575.3,390565
2025-01-21 10:30:00,19575.76,19587.23,19567.62,19573.19,303179
2025-01-21 10:35:00,19571.63,19582.67,19561.93,19574.88,292017
2025-01-21 10:40:00,19573.45,19618.84,19573.45,19584.48,477126
2025-01-21 10:45:00,19583.12,19583.12,19561.24,19571.42,557566
2025-01-21 10:50:00,19570.98,19606.26,19570.98,19605.86,1057791
2025-01-21 10:55:00,19610.1,19610.1,19563.49,19587.76,673909
2025-01-21 11:00:00,19589.52,19589.52,19554.4,19565.53,771005
2025-01-21 11:05:00,19568.59,19593.69,19568.59,19587.55,765757
2025-01-21 11:10:00,19586.86,19608.66,19586.86,19602.98,611130
2025-01-21 11:15:00,19603.48,19632.76,19603.48,19615.18,535011
2025-01-21 11:20:00,19612.88,19631.24,19612.88,19627.34,534051
2025-01-21 11:25:00,19626.74,19632.43,19596.25,19627.22,252859
2025-01-21 11:30:00,19626.03,19626.03,19609.08,19611.01,628604
2025-01-21 11:35:00,19612.05,19621.07,19608.16,19612.51,285060
2025-01-21 11:40:00,19611.0,19619.96,19578.19,19600.63,527674
2025-01-21 11:45:00,19598.84,19631.66,19597.76,19618.01,656140
2025-01-21 11:50:00,19618.86,19624.81,19615.3,19615.45,309624
2025-01-21 11:55:00,19615.34,19615.34,19580.83,19601.13,584812
2025-01-21 12:00:00,19599.63,19600.97,19589.68,19595.55,380364
2025-01-21 12:05:00,19593.74,19602.86,19584.61,19602.8,419464
2025-01-21 12:10:00,19601.3,19605.74,19568.67,19593.26,472989
2025-01-21 12:15:00,19595.01,19595.01,19575.56,19579.35,575473
2025-01-21 12:20:00,19580.25,19589.44,19580.25,19583.66,350853
2025-01-21 12:25:00,19582.05,19596.94,19582.05,19587.9,349067
2025-01-21 12:30:00,19586.37,19586.37,19567.52,19579.61,443832
2025-01-21 12:35:00,19577.16,19577.16,19560.68,19571.95,429408
2025-01-21 12:40:00,19571.11,19596.06,19569.01,19575.85,341272
2025-01-21 12:45:00,19576.11,19576.11,19542.89,19552.68,792703
2025-01-21 12:50:00,19550.8,19550.8,19515.81,19528.79,810256
2025-01-21 12:55:00,19533.45,19533.45,19503.96,19516.04,549148
2025-01-21 13:00:00,19517.37,19527.24,19501.47,19512.33,337333
2025-01-21 13:05:00,19512.26,19526.3,19512.26,19517.84,379462
2025-01-21 13:10:00,19518.02,19567.59,19518.02,19543.14,843648
2025-01-21 13:15:00,19540.17,19569.96,19540.17,19558.71,615036
2025-01-21 13:20:00,19556.15,19559.51,19538.9,19555.9,315825
2025-01-21 13:25:00,19558.73,19574.74,19553.72,19555.67,255466
2025-01-21 13:30:00,19559.16,19559.16,19533.65,19538.78,645970
2025-01-21 13:35:00,19534.06,19546.02,19534.06,19538.56,255220
2025-01-21 13:40:00,19539.57,19539.57,19522.95,19533.84,360999
2025-01-21 13:45:00,19536.78,19542.29,19521.72,19539.23,376687
2025-01-21 13:50:00,19538.5,19538.5,19521.21,19525.94,562447
2025-01-21 13:55:00,19529.17,19543.42,19525.83,19534.6,454228
2025-01-21 14:00:00,19536.24,19562.81,19536.24,19559.97,847583
2025-01-21 14:05:00,19560.93,19562.29,19549.34,19558.17,293932
2025-01-21 14:10:00,19557.64,19579.61,19557.64,19565.09,415654
2025-01-21 14:15:00,19565.28,19587.86,19565.28,19576.77,530571
2025-01-21 14:20:00,19575.82,19577.39,19566.29,19570.08,414717
2025-01-21 14:25:00,19570.71,19585.87,19570.71,19573.93,349778
2025-01-21 14:30:00,19574.47,19576.59,19567.32,19574.23,267490
2025-01-21 14:35:00,19573.3,19584.51,19549.02,19575.86,304435
2025-01-21 14:40:00,19571.7,19571.7,19562.48,19564.04,566252
2025-01-21 14:45:00,19563.62,19567.55,19552.56,19564.52,286628
2025-01-21 14:50:00,19562.35,19576.13,19560.65,19572.22,483337
2025-01-21 14:55:00,19569.82,19623.07,19569.82,19594.61,891523
2025-01-21 15:00:00,19593.13,19611.45,19593.13,19610.51,734755
2025-01-21 15:05:00,19612.27,19655.13,19612.27,19647.1,1338437
2025-01-21 15:10:00,19644.72,19658.69,19628.85,19632.9,720999
2025-01-21 15:15:00,19631.0,19660.96,19631.0,19649.29,800016
2025-01-21 15:20:00,19650.81,19667.82,19641.64,19652.86,427561
2025-01-21 15:25:00,19651.21,19706.19,19651.21,19692.9,1532765
2025-01-21 15:30:00,19690.48,19690.48,19659.29,19676.97,807237
2025-01-22 09:15:00,19678.7,19678.7,19660.39,19660.46,824859
2025-01-22 09:20:00,19660.19,19660.19,19637.07,19648.73,678432
2025-01-22 09:25:00,19648.87,19648.87,19603.24,19607.49,1557045
2025-01-22 09:30:00,19607.01,19607.01,19595.0,19596.66,636486
2025-01-22 09:35:00,19597.56,19597.56,19578.22,19581.32,755117
2025-01-22 09:40:00,19582.78,19611.29,19575.77,19584.47,392469
2025-01-22 09:45:00,19584.21,19592.93,19566.48,19591.22,482090
